id,created_at,provider,model,tier,thinking_controls,variant_id,run,base_url,tarife_count,faq_count,produktkarten_count,form_felder_count,hat_kontakt,hat_anbieter,raw_output,meta
45,2026-03-14 14:29:31.151263+00,openai,gpt-4.1-mini,primary,profile=minimized;api=chat.completions;temperature=0.0;seed=42;response_format=json_object,combined-dsd,3,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Basis"",""preis"":""3,50"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""pro Monat"",""selbstbeteiligung"":""150 €""},{""name"":""Komfort"",""preis"":""5,90"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""pro Monat"",""selbstbeteiligung"":""0 €""},{""name"":""Premium"",""preis"":""9,80"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""pro Monat"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr: 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""select"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr eingeben""}],""zielgruppe"":""Privatkunden"",""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
46,2026-03-14 14:29:42.572877+00,openai,gpt-4.1-mini,primary,profile=minimized;api=chat.completions;temperature=0.0;seed=42;response_format=json_object,combined-dsd,4,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Basis"",""preis"":""3,50"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""pro Monat"",""selbstbeteiligung"":""150 €""},{""name"":""Komfort"",""preis"":""5,90"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""pro Monat"",""selbstbeteiligung"":""0 €""},{""name"":""Premium"",""preis"":""9,80"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""pro Monat"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr: 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""select"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr eingeben""}],""zielgruppe"":""Privatkunden"",""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
47,2026-03-14 14:29:51.7264+00,openai,gpt-4.1-mini,primary,profile=minimized;api=chat.completions;temperature=0.0;seed=42;response_format=json_object,combined-noscript,1,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Haftpflicht Basis"",""preis"":""3.50"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""150 €""},{""name"":""Haftpflicht Komfort"",""preis"":""5.90"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""},{""name"":""Haftpflicht Premium"",""preis"":""9.80"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""dropdown"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr""}],""zielgruppe"":""Privatkunden, die eine Haftpflichtversicherung suchen"",""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
48,2026-03-14 14:30:01.958201+00,openai,gpt-4.1-mini,primary,profile=minimized;api=chat.completions;temperature=0.0;seed=42;response_format=json_object,combined-noscript,2,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Basis"",""preis"":""3.50"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""150 €""},{""name"":""Komfort"",""preis"":""5.90"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""},{""name"":""Premium"",""preis"":""9.80"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""select"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr""}],""zielgruppe"":null,""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
49,2026-03-14 14:30:15.101694+00,openai,gpt-4.1-mini,primary,profile=minimized;api=chat.completions;temperature=0.0;seed=42;response_format=json_object,combined-noscript,3,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Basis"",""preis"":""3,50 €"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""150 €""},{""name"":""Komfort"",""preis"":""5,90 €"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""},{""name"":""Premium"",""preis"":""9,80 €"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""dropdown"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr eingeben""}],""zielgruppe"":null,""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
50,2026-03-14 14:30:25.879305+00,openai,gpt-4.1-mini,primary,profile=minimized;api=chat.completions;temperature=0.0;seed=42;response_format=json_object,combined-noscript,4,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Haftpflicht Basis"",""preis"":""3.50"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""150 €""},{""name"":""Haftpflicht Komfort"",""preis"":""5.90"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""},{""name"":""Haftpflicht Premium"",""preis"":""9.80"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""select"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr""}],""zielgruppe"":""Privatkunden"",""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
51,2026-03-14 14:30:33.279037+00,claude,claude-haiku-4-5,primary,profile=minimized;api=messages;temperature=0.0;extended_thinking=not_enabled(omitted),combined-dsd,1,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Haftpflicht Basis"",""preis"":""3.50"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""150 €""},{""name"":""Haftpflicht Komfort"",""preis"":""5.90"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""},{""name"":""Haftpflicht Premium"",""preis"":""9.80"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""dropdown"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr""}],""zielgruppe"":""Privatpersonen"",""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
52,2026-03-14 14:30:40.882582+00,claude,claude-haiku-4-5,primary,profile=minimized;api=messages;temperature=0.0;extended_thinking=not_enabled(omitted),combined-dsd,2,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Haftpflicht Basis"",""preis"":""3.50"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""150 €""},{""name"":""Haftpflicht Komfort"",""preis"":""5.90"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""},{""name"":""Haftpflicht Premium"",""preis"":""9.80"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""dropdown"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr""}],""zielgruppe"":""Privatpersonen"",""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
53,2026-03-14 14:30:48.52905+00,claude,claude-haiku-4-5,primary,profile=minimized;api=messages;temperature=0.0;extended_thinking=not_enabled(omitted),combined-dsd,3,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Haftpflicht Basis"",""preis"":""3.50"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""150 €""},{""name"":""Haftpflicht Komfort"",""preis"":""5.90"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""},{""name"":""Haftpflicht Premium"",""preis"":""9.80"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""dropdown"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr""}],""zielgruppe"":""Privatpersonen"",""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
54,2026-03-14 14:31:11.222643+00,claude,claude-haiku-4-5,primary,profile=minimized;api=messages;temperature=0.0;extended_thinking=not_enabled(omitted),combined-dsd,4,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Haftpflicht Basis"",""preis"":""3.50"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""150 €""},{""name"":""Haftpflicht Komfort"",""preis"":""5.90"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""},{""name"":""Haftpflicht Premium"",""preis"":""9.80"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""dropdown"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr""}],""zielgruppe"":""Privatpersonen"",""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
55,2026-03-14 14:31:29.677773+00,claude,claude-haiku-4-5,primary,profile=minimized;api=messages;temperature=0.0;extended_thinking=not_enabled(omitted),combined-noscript,1,https://gaio-validation-lab.vercel.app,3,3,2,6,true,true,"{""faq"":[{""frage"":""Was ist eine Haftpflichtversicherung?"",""antwort"":""Eine Haftpflichtversicherung schützt Sie vor Schadensersatzansprüchen Dritter. Sie übernimmt die Kosten, wenn Sie versehentlich Schäden an Personen oder deren Eigentum verursachen.""},{""frage"":""Wie berechne ich meinen Beitrag?"",""antwort"":""Ihr Beitrag hängt von verschiedenen Faktoren ab, wie z.B. Ihrem Alter, Ihrem Wohnort und dem gewünschten Versicherungsschutz. Nutzen Sie unseren Online-Rechner für eine individuelle Berechnung.""},{""frage"":""Kann ich meine Versicherung online kündigen?"",""antwort"":""Ja, Sie können Ihre Versicherung jederzeit online über Ihr Kundenkonto kündigen. Die Kündigungsfrist beträgt in der Regel einen Monat zum Ende der Vertragslaufzeit.""}],""tarife"":[{""name"":""Haftpflicht Basis"",""preis"":""3.50"",""deckungssumme"":""5 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""150 €""},{""name"":""Haftpflicht Komfort"",""preis"":""5.90"",""deckungssumme"":""10 Mio. €"",""hervorgehoben"":true,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""},{""name"":""Haftpflicht Premium"",""preis"":""9.80"",""deckungssumme"":""50 Mio. €"",""hervorgehoben"":false,""zahlungsperiode"":""monatlich"",""selbstbeteiligung"":""0 €""}],""kontakt"":{""telefon"":""0800 123 456 789"",""oeffnungszeiten"":""Mo–Fr 8:00–18:00 Uhr""},""anbieter"":""DXP Versicherungen"",""formFelder"":[{""typ"":""text"",""label"":""Vorname""},{""typ"":""email"",""label"":""E-Mail""},{""typ"":""number"",""label"":""Gewünschte Deckungssumme in Euro""},{""typ"":""dropdown"",""label"":""Versicherungstyp""},{""typ"":""radio"",""label"":""Zahlungsweise""},{""typ"":""text"",""label"":""Geburtsjahr""}],""zielgruppe"":""Privatpersonen"",""produktkarten"":[{""name"":""Privathaftpflicht"",""beschreibung"":""Umfassender Schutz für Ihren Alltag – ab 3,50 € im Monat.""},{""name"":""Hausratversicherung"",""beschreibung"":""Schützen Sie Ihr Hab und Gut gegen Einbruch, Feuer und Wasserschäden.""}]}",{}
